"V1","V2","V3","V4","V5","V6"
-0.199284333388471,-0.23606389135324,-0.306578349799916,-0.0474335959811687,-0.0454279645248601,0.0924150767798977
-0.447238446067401,-0.234884981332049,-0.248366778937185,-0.0754873492931203,-0.140669811257094,0.130348660215307
-0.268324420877075,-0.287860757411246,-0.185805953382463,0.0426490304606904,0.0707542694497154,0.169002432839206
-0.339190360680623,-0.285881793492283,-0.111272761267065,-0.121254424395436,-0.0653824860494749,0.0669996134654578
-0.263077909188653,-0.297054688569189,-0.134703187105862,-0.197719881023328,-0.131256775280194,-0.0741765677645765
-0.437432870248094,-0.339201472787942,-0.329545525392098,-0.103233924941873,-0.20147122388636,0.155673294439814
-0.300935083019939,-0.198782340775757,-0.161922543139827,-0.117497539149888,0.099798310308799,0.0950957408900809
-0.326361347916756,-0.154267789021724,-0.148506676565306,-0.0302056329253833,-0.0546710638704464,0.0717953543141308
-0.340150713603092,-0.113134802884161,-0.258481671574738,0.0458020789105377,-0.151279502930469,0.0566259870782485
-0.36664606389017,-0.301540578629553,-0.181651226465808,-0.085198902038677,-0.159133279951739,-0.0325233048002989
-0.360385839553428,-0.271032705438508,-0.066871209045583,-0.143822393822394,-0.109729434744635,0.0993565515419279
-0.221888505402161,-0.310132323713149,-0.0896444135332388,-0.0219867788445838,0.015402481995426,0.0873132742288074
-0.261231963367667,-0.220669658815586,-0.00705836597156595,-0.052405407440179,0.0223228542914171,-0.0983799705449191
-0.250140170478024,-0.363564220170018,-0.0280944515969499,-0.18293349631222,-0.0367575912803439,0.0201802962009014
-0.188503692595729,-0.189894061123582,-0.252344195059206,-0.13959639084507,0.0599622599622599,-0.0350046578099688
-0.195654979322003,-0.241704900393048,-0.238961065590035,-0.0271272781226044,-0.171889913998343,-0.00758048587793803
-0.260269745835736,-0.0865352537863284,-0.106778620354201,0.013918350120438,-0.00683256940889931,0.0982872558072166
-0.437756247521444,-0.280271401864693,-0.0464459627099187,-0.0956246589144034,0.00666143104178363,-0.0744792506527934
-0.435484502191609,-0.303964209835386,-0.392458792018838,-0.262168663761801,-0.107120155574542,0.198451730238118
-0.223133971291866,-0.273648265163268,-0.400509616567692,0.00896706828639948,-0.121578466887336,0.00869235670801372
-0.34034033280981,-0.222593905031892,-0.428718164641611,0.0775899452293408,0.0301726390606764,0.0248459671154282
-0.203634394268264,-0.235112732442066,-0.0922404454498793,-0.191409488118265,-0.160513763476712,-0.0161390196324069
-0.326511105338234,-0.390269688953651,-0.186053633979672,0.0802726240060584,-0.0986082549056753,-0.0731716392850463
-0.396595500230952,-0.347936958154498,-0.19341592920354,-0.0488974638629018,0.045441841895129,-0.206817687567959
-0.264819086548421,-0.289295596226289,-0.342682501832863,-0.0958391329095456,-0.139684279826798,-0.039134193500409
-0.444733706351673,-0.414607215226279,-0.294004738971889,-0.395116496795573,-0.0645051707101891,0.0198719832794487
-0.194963524121942,-0.0869762957485249,-0.245338409061235,-0.245681861613771,-0.0843119091082472,-0.00150616267525483
-0.313809930875009,-0.247242445041321,-0.270901842217151,-0.167677337470032,-0.140255585881066,0.069253655537205
-0.145500089461442,-0.307934407229614,-0.263919214701421,-0.246028562780739,-0.0482885614501454,-0.030509431719109
-0.0665532105764823,-0.258161855757668,-0.193701683888251,-0.0145291517322215,0.0798053298053297,-0.0929772393133106
-0.307460648497845,-0.261150100846011,-0.291916633778432,-0.121030723488603,-0.0468584305408271,-0.0443405855492882
-0.449833681122291,-0.354708828574845,-0.330054840247973,-0.153684828003291,-0.139641122922558,-0.191339176735937
-0.308299461678911,-0.319160221555329,-0.271832579764764,-0.0399786315041988,0.0271348514652958,-0.0708592132505175
-0.61540616682491,-0.530415839685938,-0.148899639950813,-0.17574014139386,-0.127082784068066,0.199642149612933
-0.321023216203579,-0.270615762815729,-0.128612713899284,-0.0685695561146396,0.0670168360599371,0.0168959956437966
