"V1","V2","V3","V4","V5","V6"
0.697638935075605,0.774941732283465,0.835038233069112,0.892896982913583,0.88063197286831,0.913215139328869
0.646442443413058,0.805787432947213,0.807767953192143,0.911601658746345,0.895708869355592,0.909007577822375
0.655496775267874,0.782068836843826,0.853922386678673,0.827971468104671,0.880768120637795,0.910458356147046
0.729126483139853,0.757172598937122,0.841787575714889,0.860310184359815,0.887987736000092,0.916702727724724
0.655323873738714,0.714628874691335,0.855811261229749,0.882468984751023,0.925810859636629,0.908031754952353
0.63116965485096,0.765756641209741,0.881076735202019,0.88586411816516,0.886232466517569,0.928311998328738
0.71722135358499,0.781182894409281,0.812053673526579,0.897402059531337,0.896854066248485,0.891507340268875
0.607216949900684,0.732538562005662,0.869903183678028,0.83611459426071,0.885858778895982,0.922969677911644
0.74119242383893,0.735661438295354,0.832043484010646,0.888733648424446,0.90866793991794,0.899492425067151
0.575970926448253,0.755918960644828,0.863957603367112,0.848861440186871,0.879248186633323,0.888210079982035
0.642350282485876,0.800068973523728,0.845530695685484,0.869952839927971,0.877510294620747,0.875491672269483
0.644153252495828,0.843216203959933,0.849945989535621,0.890669327391111,0.910253654342218,0.904493456191874
0.680889211462668,0.842708067787856,0.817851478445495,0.859767401050302,0.888323680911577,0.88612712982847
0.60982585042551,0.84309151066152,0.876818416044692,0.867734507958755,0.917788597775521,0.910113476763986
0.646975500915045,0.81549253028764,0.845463771535506,0.886481941262509,0.909607966772778,0.898759120672375
0.709817684605742,0.805943935441454,0.832995395760155,0.890145047360569,0.892568320480147,0.883887548774412
0.681323406859554,0.821946341126974,0.849028363143115,0.905278158908864,0.885780048186387,0.899618618756605
0.707628216996852,0.805814779121607,0.851982225449014,0.885799461449956,0.884238807176804,0.903315906954887
0.699289333738474,0.834974811796004,0.804836572361752,0.883409282700422,0.867663131284332,0.892037605158912
0.547562740712027,0.87998670317446,0.795757227022981,0.898343705816767,0.897166234655191,0.892157596852603
0.746464698596202,0.78304492687777,0.845465116598721,0.899491440993839,0.91630755391921,0.916712004291311
0.604874583663463,0.816159333156891,0.85247794770082,0.910364595203904,0.883887981860421,0.931034764727811
0.626335733232285,0.772330101669955,0.862575956631375,0.876040842359968,0.86947307783955,0.909027522990143
0.690624100053483,0.680141427543802,0.85751266108409,0.854915975106684,0.908075859046523,0.886096621486601
0.622658402089501,0.779294449859144,0.815036786591083,0.892613495447366,0.885212396793108,0.899341106181353
0.619107660332388,0.773324473450228,0.862415342426749,0.873867368393412,0.898406706602727,0.914216168513643
0.648785903113219,0.768391388566982,0.842432087859672,0.898542503054634,0.869201273938734,0.91167950595276
0.685406098319049,0.806682754080103,0.876285895373214,0.862938774978676,0.878057452370435,0.914117210825497
0.674620779111706,0.826169439570251,0.824239514924895,0.877597271596926,0.875511266536386,0.913597871240491
0.590409563923185,0.735310682973953,0.847431858447653,0.930183311258859,0.880109811398668,0.890037252301691
